GEO_ID,NAME,S0101_C01_001E,S0101_C01_001M,S0101_C03_001E,S0101_C03_001M,CALC_MALE,S0101_C04_001M,CALC_50_UP,PERC_50_UP
id,Geographic Area Name,Estimate!!Total!!Total population,Margin of Error!!Total MOE!!Total population,Estimate!!Male!!Total population,Margin of Error!!Male MOE!!Total population,Estimate!!Percent Male!!Total population,Margin of Error!!Percent Male MOE!!Total population,Estimate!!Total!!Total population!!AGE!!50 and over,Estimate!!Total!!Total population!!AGE!!50 and over
1400000US36059517701,"Census Tract 5177.01, Nassau County, New York",7644,381,3700,224,48.4040,(X),3650,47.7499
1400000US36059517705,"Census Tract 5177.05, Nassau County, New York",3079,272,1579,161,51.2829,(X),1450,47.0932
1400000US36059517801,"Census Tract 5178.01, Nassau County, New York",3735,182,1766,121,47.2825,(X),1809,48.4337
1400000US36059517802,"Census Tract 5178.02, Nassau County, New York",3173,256,1534,147,48.3454,(X),1153,36.3379
1400000US36059517901,"Census Tract 5179.01, Nassau County, New York",4870,245,2462,166,50.5544,(X),2268,46.5708
1400000US36059517902,"Census Tract 5179.02, Nassau County, New York",2718,214,1345,126,49.4849,(X),1420,52.2443
1400000US36059518000,"Census Tract 5180, Nassau County, New York",6176,734,2947,601,47.7170,(X),2808,45.4663
1400000US36059518100,"Census Tract 5181, Nassau County, New York",2902,139,1406,112,48.4493,(X),1200,41.3508
1400000US36059518201,"Census Tract 5182.01, Nassau County, New York",4417,168,2212,133,50.0792,(X),1871,42.3591
1400000US36059518203,"Census Tract 5182.03, Nassau County, New York",4418,346,2041,202,46.1974,(X),2523,57.1073
1400000US36059518204,"Census Tract 5182.04, Nassau County, New York",4185,209,1967,174,47.0012,(X),2037,48.6738
1400000US36059518300,"Census Tract 5183, Nassau County, New York",5938,388,2963,247,49.8990,(X),2283,38.4473
1400000US36059518400,"Census Tract 5184, Nassau County, New York",4234,243,2147,187,50.7085,(X),1641,38.7577
1400000US36059518501,"Census Tract 5185.01, Nassau County, New York",6909,527,3436,418,49.7322,(X),3149,45.5782
1400000US36059518502,"Census Tract 5185.02, Nassau County, New York",2846,218,1419,135,49.8595,(X),1158,40.6887
1400000US36059518600,"Census Tract 5186, Nassau County, New York",4198,229,2079,151,49.5236,(X),1641,39.0900
1400000US36059518700,"Census Tract 5187, Nassau County, New York",5812,315,2968,228,51.0668,(X),2114,36.3730
1400000US36059518800,"Census Tract 5188, Nassau County, New York",3575,228,1728,147,48.3357,(X),1140,31.8881
1400000US36059518900,"Census Tract 5189, Nassau County, New York",6736,665,3178,396,47.1793,(X),2823,41.9091
1400000US36059519000,"Census Tract 5190, Nassau County, New York",6758,454,3551,343,52.5451,(X),2554,37.7922
1400000US36059519100,"Census Tract 5191, Nassau County, New York",6205,625,2911,474,46.9138,(X),2843,45.8179
1400000US36059519200,"Census Tract 5192, Nassau County, New York",6430,448,3396,340,52.8149,(X),2601,40.4510
1400000US36059519300,"Census Tract 5193, Nassau County, New York",5965,443,3127,270,52.4225,(X),2362,39.5977
1400000US36059519400,"Census Tract 5194, Nassau County, New York",4295,417,2085,253,48.5448,(X),1927,44.8661
1400000US36059519500,"Census Tract 5195, Nassau County, New York",6260,343,3144,245,50.2236,(X),2479,39.6006
1400000US36059519601,"Census Tract 5196.01, Nassau County, New York",4250,200,2011,171,47.3176,(X),1592,37.4588
1400000US36059519602,"Census Tract 5196.02, Nassau County, New York",1983,147,1008,89,50.8321,(X),839,42.3096
1400000US36059519702,"Census Tract 5197.02, Nassau County, New York",5301,397,2561,273,48.3116,(X),2602,49.0851
1400000US36059519703,"Census Tract 5197.03, Nassau County, New York",3417,234,1654,142,48.4050,(X),1706,49.9268
1400000US36059519704,"Census Tract 5197.04, Nassau County, New York",3096,293,1543,193,49.8385,(X),1274,41.1499
1400000US36059519801,"Census Tract 5198.01, Nassau County, New York",2536,247,1207,162,47.5946,(X),972,38.3281
1400000US36059519802,"Census Tract 5198.02, Nassau County, New York",5319,255,2714,240,51.0246,(X),2019,37.9583
1400000US36059519900,"Census Tract 5199, Nassau County, New York",5505,240,2788,199,50.6449,(X),2251,40.8901
1400000US36059520001,"Census Tract 5200.01, Nassau County, New York",7228,507,3574,315,49.4466,(X),3321,45.9463
1400000US36059520002,"Census Tract 5200.02, Nassau County, New York",4482,283,2254,198,50.2900,(X),1893,42.2356
1400000US36059520100,"Census Tract 5201, Nassau County, New York",5522,342,2684,252,48.6056,(X),2372,42.9555
1400000US36059520200,"Census Tract 5202, Nassau County, New York",3206,245,1529,154,47.6918,(X),1147,35.7767
1400000US36059520300,"Census Tract 5203, Nassau County, New York",6000,321,2788,214,46.4667,(X),2306,38.4333
1400000US36059520401,"Census Tract 5204.01, Nassau County, New York",4255,206,2242,210,52.6910,(X),1858,43.6663
1400000US36059520402,"Census Tract 5204.02, Nassau County, New York",4587,207,2145,243,46.7626,(X),2135,46.5446
1400000US36059520501,"Census Tract 5205.01, Nassau County, New York",3843,430,1948,304,50.6896,(X),1547,40.2550
1400000US36059520502,"Census Tract 5205.02, Nassau County, New York",5231,258,2528,180,48.3273,(X),2151,41.1202
1400000US36059520600,"Census Tract 5206, Nassau County, New York",5879,358,2878,234,48.9539,(X),2246,38.2038
1400000US36059520700,"Census Tract 5207, Nassau County, New York",4975,295,2554,175,51.3367,(X),1870,37.5879
1400000US36059520800,"Census Tract 5208, Nassau County, New York",3885,289,1883,201,48.4685,(X),1605,41.3127
1400000US36059520900,"Census Tract 5209, Nassau County, New York",4866,264,2389,206,49.0958,(X),1832,37.6490
1400000US36059521000,"Census Tract 5210, Nassau County, New York",4883,320,2256,195,46.2011,(X),2039,41.7571
1400000US36059521100,"Census Tract 5211, Nassau County, New York",4842,392,2474,218,51.0946,(X),1572,32.4659
1400000US36059521200,"Census Tract 5212, Nassau County, New York",2930,229,1426,147,48.6689,(X),1148,39.1809
1400000US36059521301,"Census Tract 5213.01, Nassau County, New York",2101,161,1041,99,49.5478,(X),979,46.5969
1400000US36059521302,"Census Tract 5213.02, Nassau County, New York",5526,321,2645,226,47.8646,(X),2298,41.5852
1400000US36059521400,"Census Tract 5214, Nassau County, New York",6462,413,3147,271,48.7001,(X),3171,49.0715
1400000US36059521500,"Census Tract 5215, Nassau County, New York",5032,227,2481,182,49.3045,(X),1861,36.9833
1400000US36059521601,"Census Tract 5216.01, Nassau County, New York",4148,235,2086,164,50.2893,(X),1631,39.3202
1400000US36059521602,"Census Tract 5216.02, Nassau County, New York",3250,193,1604,116,49.3538,(X),1252,38.5231
1400000US36059521700,"Census Tract 5217, Nassau County, New York",4690,192,2225,185,47.4414,(X),2072,44.1791
1400000US36059521801,"Census Tract 5218.01, Nassau County, New York",3853,350,1789,216,46.4314,(X),1296,33.6361
1400000US36059521802,"Census Tract 5218.02, Nassau County, New York",4081,227,2046,137,50.1348,(X),1694,41.5094
1400000US36059521902,"Census Tract 5219.02, Nassau County, New York",4183,199,2037,128,48.6971,(X),1705,40.7602
1400000US36059522000,"Census Tract 5220, Nassau County, New York",6214,697,2908,563,46.7976,(X),2773,44.6250
1400000US36059522700,"Census Tract 5227, Nassau County, New York",4737,282,2162,168,45.6407,(X),1986,41.9253
1400000US36059980100,"Census Tract 9801, Nassau County, New York",1012,170,354,89,34.9802,(X),0,0.0000
1400000US36059981100,"Census Tract 9811, Nassau County, New York",1115,229,458,126,41.0762,(X),9,0.8072
1400000US36059982100,"Census Tract 9821, Nassau County, New York",1366,227,579,144,42.3865,(X),0,0.0000
1400000US36059990100,"Census Tract 9901, Nassau County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36059990200,"Census Tract 9902, Nassau County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36059990301,"Census Tract 9903.01, Nassau County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36059990302,"Census Tract 9903.02, Nassau County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36059990400,"Census Tract 9904, Nassau County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36061000100,"Census Tract 1, New York County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36061000201,"Census Tract 2.01, New York County, New York",2835,245,1218,197,42.9630,(X),972,34.2857
1400000US36061000202,"Census Tract 2.02, New York County, New York",7764,641,3364,377,43.3282,(X),3329,42.8774
1400000US36061000500,"Census Tract 5, New York County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36061000600,"Census Tract 6, New York County, New York",9731,991,4588,727,47.1483,(X),4708,48.3815
1400000US36061000700,"Census Tract 7, New York County, New York",8809,752,3772,429,42.8198,(X),837,9.5016
1400000US36061000800,"Census Tract 8, New York County, New York",8993,762,4282,466,47.6148,(X),4741,52.7188
1400000US36061000900,"Census Tract 9, New York County, New York",1731,176,948,123,54.7660,(X),247,14.2692
1400000US36061001001,"Census Tract 10.01, New York County, New York",1455,159,857,94,58.9003,(X),719,49.4158
1400000US36061001002,"Census Tract 10.02, New York County, New York",5372,644,2356,439,43.8570,(X),2163,40.2643
1400000US36061001200,"Census Tract 12, New York County, New York",4010,300,2112,181,52.6683,(X),1788,44.5885
1400000US36061001300,"Census Tract 13, New York County, New York",4639,422,2039,307,43.9534,(X),597,12.8692
1400000US36061001401,"Census Tract 14.01, New York County, New York",3166,299,1286,186,40.6191,(X),1382,43.6513
1400000US36061001402,"Census Tract 14.02, New York County, New York",2748,273,1139,181,41.4483,(X),957,34.8253
1400000US36061001501,"Census Tract 15.01, New York County, New York",6993,495,3326,335,47.5618,(X),2845,40.6835
1400000US36061001502,"Census Tract 15.02, New York County, New York",7926,533,4157,476,52.4476,(X),931,11.7462
1400000US36061001600,"Census Tract 16, New York County, New York",7133,696,3580,445,50.1893,(X),2865,40.1654
1400000US36061001800,"Census Tract 18, New York County, New York",7490,701,4233,583,56.5154,(X),2838,37.8905
1400000US36061002000,"Census Tract 20, New York County, New York",4590,388,1759,266,38.3224,(X),1786,38.9107
1400000US36061002100,"Census Tract 21, New York County, New York",6486,634,3524,442,54.3324,(X),1257,19.3802
1400000US36061002201,"Census Tract 22.01, New York County, New York",6471,584,2895,423,44.7381,(X),2499,38.6185
1400000US36061002202,"Census Tract 22.02, New York County, New York",1901,196,978,189,51.4466,(X),373,19.6213
1400000US36061002400,"Census Tract 24, New York County, New York",4151,382,1805,320,43.4835,(X),1653,39.8217
1400000US36061002500,"Census Tract 25, New York County, New York",5508,450,2190,267,39.7603,(X),2504,45.4611
1400000US36061002601,"Census Tract 26.01, New York County, New York",3675,437,1768,338,48.1088,(X),1270,34.5578
1400000US36061002602,"Census Tract 26.02, New York County, New York",3845,347,1962,319,51.0273,(X),1082,28.1404
1400000US36061002700,"Census Tract 27, New York County, New York",1431,185,662,115,46.2614,(X),710,49.6157
1400000US36061002800,"Census Tract 28, New York County, New York",6690,542,2856,403,42.6906,(X),2270,33.9312
1400000US36061002900,"Census Tract 29, New York County, New York",6365,718,3869,537,60.7855,(X),2749,43.1893
1400000US36061003001,"Census Tract 30.01, New York County, New York",3952,419,2331,386,58.9828,(X),647,16.3715
1400000US36061003002,"Census Tract 30.02, New York County, New York",2915,267,1248,195,42.8130,(X),1014,34.7856
1400000US36061003100,"Census Tract 31, New York County, New York",2659,218,1222,138,45.9571,(X),389,14.6296
1400000US36061003200,"Census Tract 32, New York County, New York",7822,605,4313,526,55.1394,(X),2510,32.0890
1400000US36061003300,"Census Tract 33, New York County, New York",5241,607,2547,391,48.5976,(X),1490,28.4297
1400000US36061003400,"Census Tract 34, New York County, New York",6410,562,3109,547,48.5023,(X),1326,20.6864
1400000US36061003601,"Census Tract 36.01, New York County, New York",3190,323,1716,204,53.7931,(X),1108,34.7335
1400000US36061003602,"Census Tract 36.02, New York County, New York",3082,331,1810,287,58.7281,(X),921,29.8832
1400000US36061003700,"Census Tract 37, New York County, New York",2579,287,1278,199,49.5541,(X),911,35.3238
1400000US36061003800,"Census Tract 38, New York County, New York",8864,915,4580,802,51.6697,(X),2273,25.6431
1400000US36061003900,"Census Tract 39, New York County, New York",6090,585,2613,393,42.9064,(X),2014,33.0706
1400000US36061004000,"Census Tract 40, New York County, New York",8234,664,4603,523,55.9024,(X),1391,16.8934
1400000US36061004100,"Census Tract 41, New York County, New York",8051,662,3875,546,48.1307,(X),2606,32.3686
1400000US36061004200,"Census Tract 42, New York County, New York",5202,345,2442,306,46.9435,(X),689,13.2449
1400000US36061004300,"Census Tract 43, New York County, New York",3931,389,1873,337,47.6469,(X),1217,30.9590
1400000US36061004400,"Census Tract 44, New York County, New York",16684,1002,7023,883,42.0942,(X),5673,34.0026
1400000US36061004500,"Census Tract 45, New York County, New York",1015,180,528,103,52.0197,(X),328,32.3153
1400000US36061004700,"Census Tract 47, New York County, New York",2236,258,1217,186,54.4275,(X),780,34.8837
1400000US36061004800,"Census Tract 48, New York County, New York",6249,485,2860,373,45.7673,(X),2008,32.1331
1400000US36061004900,"Census Tract 49, New York County, New York",4410,412,2227,310,50.4989,(X),1555,35.2608
1400000US36061005000,"Census Tract 50, New York County, New York",5202,493,2463,393,47.3472,(X),1429,27.4702
1400000US36061005200,"Census Tract 52, New York County, New York",3448,381,1844,254,53.4803,(X),928,26.9142
1400000US36061005400,"Census Tract 54, New York County, New York",4635,469,2395,393,51.6721,(X),1666,35.9439
1400000US36061005501,"Census Tract 55.01, New York County, New York",4597,463,2163,294,47.0524,(X),1251,27.2134
1400000US36061005502,"Census Tract 55.02, New York County, New York",2059,384,1119,271,54.3468,(X),643,31.2288
1400000US36061005600,"Census Tract 56, New York County, New York",3783,515,1796,281,47.4755,(X),1245,32.9104
1400000US36061005700,"Census Tract 57, New York County, New York",2769,263,1318,186,47.5984,(X),902,32.5749
1400000US36061005800,"Census Tract 58, New York County, New York",3521,381,1884,342,53.5075,(X),755,21.4428
1400000US36061005900,"Census Tract 59, New York County, New York",5475,521,2592,349,47.3425,(X),2400,43.8356
1400000US36061006000,"Census Tract 60, New York County, New York",5348,391,2739,349,51.2154,(X),1463,27.3560
1400000US36061006100,"Census Tract 61, New York County, New York",4962,365,2418,376,48.7304,(X),1146,23.0955
1400000US36061006200,"Census Tract 62, New York County, New York",4219,598,2349,415,55.6767,(X),1590,37.6867
1400000US36061006300,"Census Tract 63, New York County, New York",6492,586,2888,398,44.4855,(X),2785,42.8990
1400000US36061006400,"Census Tract 64, New York County, New York",7800,789,3895,547,49.9359,(X),1989,25.5000
1400000US36061006500,"Census Tract 65, New York County, New York",6423,429,2989,394,46.5359,(X),1407,21.9057
1400000US36061006600,"Census Tract 66, New York County, New York",10619,1338,5511,768,51.8975,(X),3848,36.2369
1400000US36061006700,"Census Tract 67, New York County, New York",5262,443,2596,421,49.3349,(X),1639,31.1479
1400000US36061006800,"Census Tract 68, New York County, New York",7677,645,3740,563,48.7169,(X),1533,19.9687
1400000US36061006900,"Census Tract 69, New York County, New York",2523,277,1398,187,55.4102,(X),756,29.9643
1400000US36061007000,"Census Tract 70, New York County, New York",8232,924,3448,619,41.8853,(X),1961,23.8217
1400000US36061007100,"Census Tract 71, New York County, New York",5624,479,2748,370,48.8620,(X),2066,36.7354
1400000US36061007200,"Census Tract 72, New York County, New York",7463,985,3231,732,43.2936,(X),1913,25.6331
1400000US36061007300,"Census Tract 73, New York County, New York",5887,733,3100,514,52.6584,(X),1971,33.4806
1400000US36061007400,"Census Tract 74, New York County, New York",4175,328,2013,267,48.2156,(X),1153,27.6168
1400000US36061007500,"Census Tract 75, New York County, New York",3689,320,1753,255,47.5197,(X),1304,35.3483
1400000US36061007600,"Census Tract 76, New York County, New York",1991,270,915,172,45.9568,(X),428,21.4967
1400000US36061007700,"Census Tract 77, New York County, New York",6117,541,3226,340,52.7383,(X),1939,31.6985
1400000US36061007800,"Census Tract 78, New York County, New York",8965,931,4631,766,51.6564,(X),2159,24.0825
1400000US36061007900,"Census Tract 79, New York County, New York",4379,579,2100,316,47.9562,(X),1890,43.1605
1400000US36061008000,"Census Tract 80, New York County, New York",5013,461,2363,303,47.1374,(X),2081,41.5121
1400000US36061008100,"Census Tract 81, New York County, New York",7762,778,4099,611,52.8086,(X),2469,31.8088
1400000US36061008200,"Census Tract 82, New York County, New York",3264,374,1498,265,45.8946,(X),1319,40.4105
1400000US36061008300,"Census Tract 83, New York County, New York",3844,568,1883,390,48.9854,(X),1240,32.2581
1400000US36061008400,"Census Tract 84, New York County, New York",1956,303,956,239,48.8753,(X),321,16.4110
1400000US36061008601,"Census Tract 86.01, New York County, New York",3022,321,1573,233,52.0516,(X),610,20.1853
1400000US36061008602,"Census Tract 86.02, New York County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36061008603,"Census Tract 86.03, New York County, New York",4313,592,1995,376,46.2555,(X),2433,56.4109
1400000US36061008700,"Census Tract 87, New York County, New York",7186,729,4008,536,55.7751,(X),2099,29.2096
1400000US36061008800,"Census Tract 88, New York County, New York",7285,727,3508,537,48.1537,(X),3190,43.7886
